facility_id,facility_name,address,city,state,zip_code,county,phone,hospital_type,hospital_ownership,emergency_services,birthing_friendly,overall_rating,readm_group_measure_count,readm_n_measures,readm_n_better,readm_n_no_different,readm_n_worse,overall_rating_footnote,readm_group_footnote,pt_exp_group_footnote,pt_exp_group_measure_count,pt_exp_n_measures,census_region,edac_30_hf_score,edac_30_hf_compared,edac_30_hf_denominator,edac_30_hf_lower,edac_30_hf_higher,edac_30_hf_footnote,edac_30_pn_score,edac_30_pn_compared,edac_30_pn_denominator,edac_30_pn_lower,edac_30_pn_higher,edac_30_pn_footnote,readm_30_ami_score,readm_30_ami_compared,readm_30_ami_denominator,readm_30_ami_lower,readm_30_ami_higher,readm_30_ami_footnote,readm_30_copd_score,readm_30_copd_compared,readm_30_copd_denominator,readm_30_copd_lower,readm_30_copd_higher,readm_30_copd_footnote,readm_30_hf_score,readm_30_hf_compared,readm_30_hf_denominator,readm_30_hf_lower,readm_30_hf_higher,readm_30_hf_footnote,readm_30_pn_score,readm_30_pn_compared,readm_30_pn_denominator,readm_30_pn_lower,readm_30_pn_higher,readm_30_pn_footnote,h_comp_1_linear_score,h_comp_1_linear_score_n_surveys,h_comp_1_star_rating,h_comp_1_star_rating_n_surveys,h_hsp_rating_linear_score,h_hsp_rating_linear_score_n_surveys,h_hsp_rating_star_rating,h_hsp_rating_star_rating_n_surveys,h_star_rating,h_star_rating_n_surveys,edv_score,edv_footnote,op_18b_score,op_18b_footnote
521324,"ASPIRUS MEDFORD HOSPITAL & CLINICS, INC",135 S GIBSON ST,MEDFORD,WI,54451,TAYLOR,(715) 748-8100,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Yes,,11,3,0,3,0,16,,,15,15,Midwest,-7.1,Average days per 100 discharges,43,-40.1,34.8,,-16.2,Average days per 100 discharges,31,-39.8,13.9,,,Number of cases too small,,,,1,19.6,No different than the national rate,48,16.6,22.8,,21.0,No different than the national rate,96,18.3,23.9,,16.7,No different than the national rate,82,14.5,19.1,,92,123,4,123,92,123,4,123,4,123,Low,,154.0,
521325,FLAMBEAU HOSPITAL,98 SHERRY AVE,PARK FALLS,WI,54552,PRICE,(715) 762-7500,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,3,11,4,0,3,1,,,,15,15,Midwest,,Number of cases too small,,,,1,30.8,More days than average per 100 discharges,49,0.4,67.9,,,Number of cases too small,,,,1,20.3,No different than the national rate,31,17.2,23.7,,22.0,No different than the national rate,36,19.1,25.2,,18.7,No different than the national rate,75,16.3,21.4,,96,129,5,129,94,129,5,129,5,129,Low,,102.0,
521326,THEDACARE MEDICAL CENTER - NEW LONDON,1405 MILL ST,NEW LONDON,WI,54961,WAUPACA,(920) 531-2000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,11,3,0,3,0,16,,,15,10,Midwest,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,21.5,No different than the national rate,48,18.7,24.6,,17.8,No different than the national rate,49,15.4,20.4,,,88,,88,,88,,88,,88,Low,,83.0,
521327,WAUPUN MEMORIAL HOSPITAL,620 W BROWN ST,WAUPUN,WI,53963,FOND DU LAC,(920) 324-6512,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,5,11,5,1,4,0,,,,15,15,Midwest,-29.3,Average days per 100 discharges,26,-58.6,9.3,,-14.1,Average days per 100 discharges,42,-33.8,12.8,,,Number of cases too small,,,,1,20.3,No different than the national rate,26,17.3,23.6,,21.6,No different than the national rate,49,18.7,24.8,,17.4,No different than the national rate,80,15.1,20.0,,94,201,5,201,91,201,4,201,4,201,Low,,139.0,
521328,MARSHFIELD MEDICAL CENTER - LADYSMITH,900 COLLEGE AVE WEST,LADYSMITH,WI,54848,RUSK,(715) 532-5561,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,11,1,0,1,0,16,,,15,5,Midwest,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,20.4,No different than the national rate,28,17.8,23.3,,17.9,No different than the national rate,38,15.6,20.6,,,72,,72,,72,,72,,72,Low,,83.0,
521329,ST MARYS HOSPITAL SUPERIOR,3500 TOWER AVE,SUPERIOR,WI,54880,DOUGLAS,(715) 817-7000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,11,1,0,1,0,16,,,15,15,Midwest,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,,,,,5,19.5,No different than the national rate,26,16.4,22.9,,21.1,No different than the national rate,31,18.6,24.0,,17.4,No different than the national rate,25,15.2,20.0,,89,113,2,113,86,113,3,113,3,113,Low,,124.0,
521330,CROSSING RIVERS HEALTH MEDICAL CENTER,37868 US HWY 18,PRAIRIE DU CHIEN,WI,53821,CRAWFORD,(608) 357-2000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Yes,3,11,4,1,2,1,,,,15,10,Midwest,65.6,More days than average per 100 discharges,33,14.9,129.4,,-14.2,Average days per 100 discharges,68,-34.0,9.4,,,Number of cases too small,,,,1,,Number of cases too small,,,,1,20.9,No different than the national rate,42,18.2,24.0,,16.8,No different than the national rate,60,14.5,19.5,,96,107,5,107,93,107,5,107,5,107,Low,,162.0,
521331,BURNETT MEDICAL CENTER,257 W ST GEORGE AVE,GRANTSBURG,WI,54840,BURNETT,(715) 463-5353,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,11,1,0,1,0,16,,5,15,,Midwest,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,66,,66,,66,,66,,66,,5,,5
521332,SPOONER HEALTH SYSTEM,1280 CHANDLER DR,SPOONER,WI,54801,WASHBURN,(715) 635-2111,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,5,11,3,0,3,0,,,,15,5,Midwest,,Number of cases too small,,,,1,21.7,Average days per 100 discharges,38,-8.6,63.9,,,Number of cases too small,,,,1,,Number of cases too small,,,,1,21.1,No different than the national rate,34,18.4,24.2,,16.5,No different than the national rate,64,14.4,18.9,,,95,,95,,95,,95,,95,Low,,109.0,
521333,BLACK RIVER MEMORIAL HOSPITAL,711 W ADAMS ST,BLACK RIVER FALLS,WI,54615,JACKSON,(715) 284-5361,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,11,4,0,4,0,16,,,15,10,Midwest,,Number of cases too small,,,,1,-31.8,Fewer days than average per 100 discharges,27,-46.2,-13.1,,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,16.5,No different than the national rate,39,14.1,18.9,,,95,,95,,95,,95,,95,Low,,102.0,
521334,THEDACARE MEDICAL CENTER-WAUPACA,800 RIVERSIDE DRIVE,WAUPACA,WI,54981,WAUPACA,(715) 258-1000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Yes,3,11,6,2,4,0,,,,15,10,Midwest,-33.8,Average days per 100 discharges,47,-61.5,5.2,,-6.5,Average days per 100 discharges,43,-31.2,26.8,,,,,,,7,20.0,No different than the national rate,34,17.1,23.4,,20.4,No different than the national rate,96,17.7,23.2,,17.3,No different than the national rate,80,15.0,19.9,,93,183,4,183,89,183,4,183,4,183,Low,,120.0,
521335,HUDSON HOSPITAL,405 STAGELINE ROAD,HUDSON,WI,54016,ST. CROIX,(715) 531-6000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Yes,5,11,7,1,6,0,,,,15,15,Midwest,1.0,Average days per 100 discharges,44,-34.9,52.0,,-41.3,Fewer days than average per 100 discharges,40,-56.5,-21.6,,,Number of cases too small,,,,1,20.3,No different than the national rate,34,17.4,23.6,,21.6,No different than the national rate,59,18.8,24.7,,17.5,No different than the national rate,75,15.1,20.1,,94,289,5,289,92,289,4,289,4,289,Low,,117.0,
521336,TAMARACK HEALTH HAYWARD MEDICAL CENTER,11040 N STATE RD 77,HAYWARD,WI,54843,SAWYER,(715) 934-4321,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Yes,4,11,6,2,4,0,,,,15,15,Midwest,-32.8,Fewer days than average per 100 discharges,47,-54.1,-2.3,,-14.0,Average days per 100 discharges,73,-34.4,12.7,,,Number of cases too small,,,,1,20.3,No different than the national rate,41,17.4,23.5,,20.5,No different than the national rate,58,17.9,23.4,,17.1,No different than the national rate,100,14.8,19.7,,94,226,5,226,93,226,5,226,5,226,Low,,152.0,
521337,ST CROIX REGIONAL MEDICAL CENTER,235 E STATE STREET,SAINT CROIX FALLS,WI,54024,POLK,(715) 483-0247,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Yes,3,11,7,1,6,0,,,,15,15,Midwest,-24.8,Average days per 100 discharges,71,-52.1,14.2,,5.0,Average days per 100 discharges,48,-21.6,37.9,,,Number of cases too small,,,,1,19.2,No different than the national rate,78,16.4,22.4,,19.9,No different than the national rate,95,17.4,22.8,,16.8,No different than the national rate,81,14.6,19.4,,93,302,4,302,90,302,4,302,4,302,Low,,144.0,
521338,COLUMBUS COMMUNITY HOSPITAL,1515 PARK AVE,COLUMBUS,WI,53925,COLUMBIA,(920) 623-2200,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,4,11,6,1,4,1,,,,15,15,Midwest,-9.7,Average days per 100 discharges,30,-39.8,37.6,,59.0,More days than average per 100 discharges,64,22.6,104.5,,,Number of cases too small,,,,1,19.9,No different than the national rate,31,17.1,23.3,,22.1,No different than the national rate,46,19.1,25.3,,17.9,No different than the national rate,94,15.5,20.6,,96,269,5,269,95,269,5,269,5,269,,5,138.0,
521339,ASPIRUS MERRILL HOSPITAL,601 S CENTER AVE,MERRILL,WI,54452,LINCOLN,(715) 536-5511,Critical Access Hospitals,Voluntary non-profit - Church,Yes,,,11,,,,,5,5,5,15,,Midwest,-40.9,Fewer days than average per 100 discharges,41,-67.5,-3.1,,-36.5,Fewer days than average per 100 discharges,31,-49.9,-17.6,,,Number of cases too small,,,,1,,Number of cases too small,,,,1,21.1,No different than the national rate,67,18.4,24.0,,16.5,No different than the national rate,69,14.2,18.9,,,52,,52,,52,,52,,52,Low,,123.0,
521340,MAYO CLINIC HEALTH SYSTEM-RED CEDAR INC,2321 STOUT RD,MENOMONIE,WI,54751,DUNN,(715) 235-5531,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,3,11,6,1,4,1,,,,15,10,Midwest,58.6,More days than average per 100 discharges,78,5.2,132.5,,-34.0,Fewer days than average per 100 discharges,101,-50.4,-11.9,,,Number of cases too small,,,,1,19.5,No different than the national rate,50,16.6,22.6,,22.4,No different than the national rate,106,19.6,25.4,,16.7,No different than the national rate,160,14.5,19.2,,92,217,4,217,90,217,4,217,4,217,Low,,133.0,
521341,RICHLAND HOSPITAL,333 E SECOND ST,RICHLAND CENTER,WI,53581,RICHLAND,(608) 647-6321,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,1,11,4,0,3,1,,,,15,10,Midwest,53.3,More days than average per 100 discharges,40,8.1,114.9,,-2.2,Average days per 100 discharges,68,-23.5,25.6,,,Number of cases too small,,,,1,19.6,No different than the national rate,48,16.6,22.9,,22.0,No different than the national rate,45,19.3,25.1,,17.5,No different than the national rate,59,15.3,20.1,,94,194,5,194,91,194,4,194,4,194,,5,100.0,
521342,INDIANHEAD MEDICAL CTR,113 4TH AVE,SHELL LAKE,WI,54871,WASHBURN,(715) 468-7833,Critical Access Hospitals,Proprietary,Yes,,,11,1,0,1,0,16,,5,15,,Midwest,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,,,,,,,,,,Low,,115.0,
521343,STOUGHTON HOSPITAL,900 RIDGE ST,STOUGHTON,WI,53589,DANE,(608) 873-6611,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,3,11,4,0,3,1,,,,15,15,Midwest,45.2,Average days per 100 discharges,29,-0.4,111.9,,29.1,More days than average per 100 discharges,40,2.0,64.4,,,Number of cases too small,,,,1,20.0,No different than the national rate,32,17.0,23.5,,21.0,No different than the national rate,34,18.3,24.0,,16.8,No different than the national rate,58,14.6,19.2,,97,155,5,155,94,155,5,155,5,155,Low,,154.0,
521344,GUNDERSEN BOSCOBEL AREA HOSPITAL AND CLINICS,205 PARKER ST,BOSCOBEL,WI,53805,GRANT,(608) 375-4112,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,11,1,0,1,0,16,,5,15,,Midwest,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,51,,51,,51,,51,,51,Low,,116.0,
521345,WESTFIELDS HOSPITAL AND CLINIC,535 HOSPITAL RD,NEW RICHMOND,WI,54017,ST. CROIX,(715) 246-2101,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Yes,4,11,6,0,6,0,,,,15,15,Midwest,1.8,Average days per 100 discharges,37,-32.8,49.2,,-16.5,Average days per 100 discharges,49,-37.2,14.9,,,Number of cases too small,,,,1,20.2,No different than the national rate,42,17.4,23.5,,19.6,No different than the national rate,64,17.1,22.2,,16.7,No different than the national rate,59,14.4,19.1,,97,191,5,191,95,191,5,191,5,191,Low,,108.0,
521346,THEDACARE MEDICAL CENTER - SHAWANO,100 COUNTY RD B,SHAWANO,WI,54166,SHAWANO,(715) 526-2111,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Yes,4,11,5,1,4,0,,,,15,10,Midwest,-18.2,Average days per 100 discharges,35,-51.3,27.1,,-31.9,Fewer days than average per 100 discharges,56,-53.7,-2.6,,,Number of cases too small,,,,1,20.0,No different than the national rate,74,17.0,23.4,,20.8,No different than the national rate,132,18.3,23.5,,16.6,No different than the national rate,156,14.5,19.1,,91,332,3,332,88,332,3,332,4,332,Medium,,108.0,
521347,WESTERN WISCONSIN HEALTH,730 10TH AVE,BALDWIN,WI,54002,ST. CROIX,(715) 684-1111,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,11,4,0,4,0,16,,,15,10,Midwest,27.1,Average days per 100 discharges,26,-14.4,82.0,,24.6,Average days per 100 discharges,34,-5.5,60.7,,,Number of cases too small,,,,1,19.4,No different than the national rate,29,16.6,22.7,,21.3,No different than the national rate,30,18.7,24.3,,16.9,No different than the national rate,55,14.6,19.3,,94,195,5,195,93,195,5,195,4,195,Low,,111.0,
521348,VERNON MEMORIAL HOSPITAL,507 SOUTH MAIN ST,VIROQUA,WI,54665,VERNON,(608) 637-2101,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,11,6,2,3,1,16,,,15,15,Midwest,,Number of cases too small,,,,1,-55.6,Fewer days than average per 100 discharges,38,-63.8,-44.7,,,Number of cases too small,,,,1,20.5,No different than the national rate,55,17.5,24.1,,24.1,No different than the national rate,57,21.0,27.4,,16.6,No different than the national rate,77,14.3,19.2,,95,211,5,211,92,211,4,211,5,211,Low,,138.0,
521349,RIVER FALLS AREA HOSPITAL,1629 E DIVISION ST,RIVER FALLS,WI,54022,PIERCE,(715) 307-6000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,5,11,4,1,3,0,,,,15,15,Midwest,-37.0,Average days per 100 discharges,44,-66.2,0.2,,1.7,Average days per 100 discharges,27,-23.5,35.1,,,Number of cases too small,,,,1,19.6,No different than the national rate,30,16.8,22.8,,21.3,No different than the national rate,65,18.6,24.4,,16.6,No different than the national rate,55,14.5,18.9,,98,138,5,138,95,138,5,138,5,138,Low,,96.0,
521350,LANGLADE HOSPITAL,112 E FIFTH AVE,ANTIGO,WI,54409,LANGLADE,(715) 623-2331,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Yes,,11,,,,,5,5,5,15,,Midwest,27.6,Average days per 100 discharges,55,-14.5,86.1,,0.2,Average days per 100 discharges,88,-23.3,31.6,,,Number of cases too small,,,,1,20.2,No different than the national rate,44,17.2,23.5,,20.2,No different than the national rate,89,17.7,22.9,,17.2,No different than the national rate,154,15.0,19.8,,92,155,4,155,91,155,4,155,3,155,Low,,148.0,
521351,REEDSBURG AREA MEDICAL CENTER,2000 N DEWEY AVE,REEDSBURG,WI,53959,SAUK,(608) 524-6487,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,5,11,4,0,4,0,,,,15,10,Midwest,26.5,Average days per 100 discharges,52,-14.3,83.6,,-6.1,Average days per 100 discharges,44,-29.4,23.6,,,Number of cases too small,,,,1,18.5,No different than the national rate,54,15.9,21.4,,21.3,No different than the national rate,51,18.6,24.2,,16.9,No different than the national rate,51,14.7,19.4,,92,252,4,252,91,252,4,252,4,252,Low,,137.0,
521352,UPLAND HILLS HEALTH,800 COMPASSION WAY,DODGEVILLE,WI,53533,IOWA,(608) 930-8000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,4,11,4,1,3,0,,,,15,15,Midwest,-27.8,Average days per 100 discharges,60,-55.1,9.6,,8.9,Average days per 100 discharges,61,-16.3,42.4,,,Number of cases too small,,,,1,19.8,No different than the national rate,35,17.0,22.8,,20.6,No different than the national rate,86,18.1,23.5,,16.9,No different than the national rate,75,14.7,19.3,,95,204,5,204,94,204,5,204,5,204,Low,,113.0,
521353,CUMBERLAND MEMORIAL HOSPITAL,1705 16TH AVE,CUMBERLAND,WI,54829,BARRON,(715) 822-7200,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,,11,1,0,1,0,16,,,15,5,Midwest,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,82,,82,,82,,82,,82,Low,,119.0,
521354,SOUTHWEST HEALTH CENTER,1400 EAST SIDE RD,PLATTEVILLE,WI,53818,GRANT,(608) 348-2331,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,11,2,1,1,0,16,,,15,15,Midwest,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,19.8,No different than the national rate,26,16.9,23.1,,,Number of cases too small,,,,1,17.1,No different than the national rate,28,14.5,19.8,,97,183,5,183,95,183,5,183,5,183,Low,,116.0,
521355,THEDACARE MEDICAL CENTER - BERLIN INC,225 MEMORIAL DRIVE,BERLIN,WI,54923,GREEN LAKE,(920) 361-1313,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Yes,3,11,5,1,4,0,,,,15,10,Midwest,,Number of cases too small,,,,1,-62.1,Fewer days than average per 100 discharges,44,-78.8,-39.4,,,Number of cases too small,,,,1,19.4,No different than the national rate,37,16.5,22.7,,21.5,No different than the national rate,61,18.9,24.4,,16.3,No different than the national rate,89,14.1,18.8,,94,194,5,194,91,194,4,194,4,194,Low,,110.0,
521356,BELLIN HEALTH OCONTO HOSPITAL,820 ARBUTUS AVE,OCONTO,WI,54153,OCONTO,(920) 835-1101,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,11,1,0,1,0,16,,,15,5,Midwest,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,,,,,5,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,60,,60,,60,,60,,60,Low,,87.0,
521357,MERCY WALWORTH HOSPITAL & MEDICAL CENTER,N2950 STATE ROAD 67,LAKE GENEVA,WI,53147,WALWORTH,(262) 245-0535,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Yes,3,11,6,1,4,1,,,,15,15,Midwest,-24.9,Average days per 100 discharges,88,-53.5,14.8,,17.2,Average days per 100 discharges,84,-12.3,56.3,,,Number of cases too small,,,,1,19.6,No different than the national rate,25,16.8,22.7,,19.7,No different than the national rate,54,17.1,22.4,,17.8,No different than the national rate,57,15.5,20.6,,93,227,4,227,92,227,4,227,4,227,Low,,126.0,
521358,DOOR COUNTY MEDICAL CENTER,323 SOUTH 18TH AVENUE,STURGEON BAY,WI,54235,DOOR,(920) 743-5566,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Yes,4,11,4,0,3,1,,,,15,10,Midwest,-30.8,Fewer days than average per 100 discharges,58,-53.4,-0.2,,-9.4,Average days per 100 discharges,58,-34.6,20.7,,,Number of cases too small,,,,1,19.5,No different than the national rate,40,16.6,23.0,,20.1,No different than the national rate,56,17.7,22.7,,16.3,No different than the national rate,71,14.1,18.6,,97,186,5,186,96,186,5,186,5,186,Low,,144.0,
521359,TAMARACK HEALTH ASHLAND MEDICAL CENTER,1615 MAPLE LANE,ASHLAND,WI,54806,ASHLAND,(715) 685-5500,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Yes,3,11,7,0,6,1,,,,15,15,Midwest,2.2,Average days per 100 discharges,48,-36.7,53.0,,17.9,Average days per 100 discharges,94,-17.0,64.2,,,Number of cases too small,,,,1,20.0,No different than the national rate,63,17.2,23.5,,20.8,No different than the national rate,67,18.3,23.5,,16.8,No different than the national rate,126,14.6,19.3,,95,260,5,260,93,260,5,260,5,260,Medium,,124.0,
523300,CHILDRENS HOSPITAL OF WISCONSIN,9000 W WISCONSIN AVE,MILWAUKEE,WI,53226,MILWAUKEE,(414) 266-3954,Children's,Voluntary non-profit - Other,Yes,,,,,,,,19,19,19,,,Midwest,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,,,,,,,19,,19
523302,CHILDRENS HOSPITAL OF WISCONSIN FOX VALLEY,130 SECOND ST,NEENAH,WI,54956,WINNEBAGO,(920) 969-7900,Children's,Voluntary non-profit - Other,Yes,,,,,,,,19,19,19,,,Midwest,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,,,,,,,19,,19
524000,AURORA PSYCHIATRIC HOSPITAL,1220 DEWEY AVE,WAUWATOSA,WI,53213,MILWAUKEE,(414) 454-6600,Psychiatric,Voluntary non-profit - Private,No,,,,,,,,19,19,19,,,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524002,WINNEBAGO MENTAL HEALTH INSTITUTE,4100 TREFFERT DR,WINNEBAGO,WI,54985,WINNEBAGO,(920) 235-4910,Psychiatric,Government - State,No,,,,,,,,19,19,19,,,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524008,MENDOTA MENTAL HEALTH INSTITUTE,301 TROY DR,MADISON,WI,53704,DANE,(608) 301-1000,Psychiatric,Government - State,No,,,,,,,,19,19,19,,,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524014,BROWN COUNTY COMMUNITY TREATMENT CTR,3150 GERSHWIN DRIVE,GREEN BAY,WI,54311,BROWN,(920) 391-4700,Psychiatric,Government - Local,No,,,,,,,,19,19,19,,,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524017,NORTH CENTRAL HEALTH CARE,1150 LAKEVIEW DR,WAUSAU,WI,54403,MARATHON,(715) 848-4600,Psychiatric,Voluntary non-profit - Other,No,,,,,,,,19,19,19,,,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524018,ROGERS MEMORIAL HOSPITAL,34700 VALLEY RD,OCONOMOWOC,WI,53066,WAUKESHA,(262) 646-4411,Psychiatric,Voluntary non-profit - Private,No,,,,,,,,19,19,19,,,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524019,NORWOOD HEALTH CENTER,1600 N CHESTNUT AVE,MARSHFIELD,WI,54449,WOOD,(715) 384-2188,Psychiatric,Government - Local,No,,,,,,,,19,19,19,,,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524025,FOND DU LAC COUNTY ACUTE PSYCH UNIT,459 E FIRST ST,FOND DU LAC,WI,54935,FOND DU LAC,(920) 929-3500,Psychiatric,Government - Local,Yes,,,,,,,,19,19,19,,,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524026,WAUKESHA COUNTY MENTAL HEALTH CTR,1501 AIRPORT RD,WAUKESHA,WI,53188,WAUKESHA,(262) 548-7950,Psychiatric,Government - Local,No,,,,,,,,19,19,19,,,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524041,"SBH Green Bay, LLC d/b/a WILLOW CREEK BEHAVIORAL HEALTH",1351 ONTARIO RD,GREEN BAY,WI,54311,BROWN,(920) 328-1220,Psychiatric,Proprietary,No,,,,,,,,19,19,19,,,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524042,MIRAMONT BEHAVIORAL HEALTH,3169 DEMING WAY,MIDDLETON,WI,53562,DANE,(608) 716-8288,Psychiatric,Proprietary,No,,,,,,,,19,19,19,,,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524043,GRANITE HILLS HOSPITAL,1706 S 68TH ST,WEST ALLIS,WI,53214,MILWAUKEE,(414) 667-4800,Psychiatric,Proprietary,Yes,,,,,,,,19,19,19,,,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524044,"MENTAL HEALTH EMERGENCY CENTER, INC",1525 N 12TH ST,MILWAUKEE,WI,53205,MILWAUKEE,(414) 966-3030,Psychiatric,Voluntary non-profit - Private,No,,,,,,,,19,19,19,,,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
